municipality_code,district_code,state_code,name,area_km2,population,longitude,latitude,settlement_type
01054125,01054,01,Stadum,19.74,937,9.050473,54.736011,gering besiedelt
01054126,01054,01,Stedesand,15.19,879,8.925525,54.738139,gering besiedelt
01054131,01054,01,Süderlügum,26.59,2308,8.907944,54.872427,gering besiedelt
01054136,01054,01,Tinningstedt,8.91,235,8.929787,54.811247,gering besiedelt
01054142,01054,01,Uphusum,7.06,350,8.849901,54.841901,gering besiedelt
01054154,01054,01,Westre,19.14,350,8.987549,54.856605,gering besiedelt
01054165,01054,01,Galmsbüll,49.05,555,8.732055,54.775694,gering besiedelt
01054166,01054,01,Emmelsbüll-Horsbüll,35.73,887,8.692601,54.811403,gering besiedelt
01054167,01054,01,Enge-Sande,24.82,1188,8.98049,54.726675,gering besiedelt
01054007,01054,01,Arlewatt,5.57,348,9.083426,54.539223,gering besiedelt
01054023,01054,01,Drage,16.33,673,9.160731,54.354509,gering besiedelt
01054026,01054,01,Elisabeth-Sophien-Koog,5.18,56,8.879592,54.510068,gering besiedelt
01054032,01054,01,Fresendelf,2.6,87,9.248765,54.39338,gering besiedelt
01054042,01054,01,Hattstedt,7.01,2617,9.02454,54.528049,gering besiedelt
01054043,01054,01,Hattstedtermarsch,35.29,280,8.964562,54.554793,gering besiedelt
01054052,01054,01,Horstedt,11.7,792,9.069038,54.525582,gering besiedelt
01054054,01054,01,Hude,3.54,177,9.215821,54.387212,gering besiedelt
01054070,01054,01,Koldenbüttel,25.8,921,9.065906,54.384849,gering besiedelt
01054084,01054,01,Mildstedt,8.71,3941,9.094038,54.463492,mittlere Besiedlungsdichte
01054091,01054,01,Nordstrand,57.26,2326,8.860249,54.484823,gering besiedelt
01054096,01054,01,Oldersbek,10.82,756,9.166728,54.446436,gering besiedelt
01054097,01054,01,Olderup,9.94,464,9.112117,54.538167,gering besiedelt
01054099,01054,01,Ostenfeld (Husum),27.67,1577,9.230675,54.462866,gering besiedelt
01054105,01054,01,Ramstedt,5.42,416,9.167101,54.399905,gering besiedelt
01054106,01054,01,Rantrum,13.69,1988,9.129606,54.44052,gering besiedelt
01054116,01054,01,Schwabstedt,19.64,1361,9.185238,54.395651,gering besiedelt
01054119,01054,01,Seeth,13.76,2037,9.163079,54.365824,gering besiedelt
01054120,01054,01,Simonsberg,17.48,815,8.97196,54.436567,gering besiedelt
01054130,01054,01,Süderhöft,2.6,18,9.2423,54.381912,gering besiedelt
01054132,01054,01,Südermarsch,30.23,145,9.08199,54.425929,gering besiedelt
01054141,01054,01,Uelvesbüll,10.23,288,8.935322,54.415443,gering besiedelt
01054156,01054,01,Winnert,18.88,718,9.201381,54.433243,gering besiedelt
01054157,01054,01,Wisch,3.05,103,9.154149,54.408531,gering besiedelt
01054159,01054,01,Wittbek,19.91,795,9.204139,54.473433,gering besiedelt
01054161,01054,01,Witzwort,28.14,1043,8.984464,54.399484,gering besiedelt
01054162,01054,01,Wobbenbüll,1.69,474,8.992516,54.530418,gering besiedelt
01054002,01054,01,Ahrenshöft,8.79,559,9.068097,54.559394,gering besiedelt
01054006,01054,01,Almdorf,5.7,545,9.015622,54.581075,gering besiedelt
01054010,01054,01,Bargum,17.29,659,8.947267,54.704209,gering besiedelt
01054012,01054,01,Bohmstedt,13.35,820,9.043841,54.581229,gering besiedelt
01054014,01054,01,Bordelum,34.71,2040,8.924922,54.635913,gering besiedelt
01054019,01054,01,"Bredstedt, Stadt",9.75,5790,8.963468,54.618658,mittlere Besiedlungsdichte
01054020,01054,01,Breklum,10.07,2357,8.982127,54.605121,mittlere Besiedlungsdichte
01054024,01054,01,Drelsdorf,17.7,1289,9.041284,54.60599,gering besiedelt
01054037,01054,01,Goldebek,10.18,381,9.145818,54.678836,gering besiedelt
01054038,01054,01,Goldelund,12.02,423,9.107425,54.678411,gering besiedelt
01054045,01054,01,Högel,16.28,493,9.056667,54.643538,gering besiedelt
01054059,01054,01,Joldelund,19.12,845,9.139662,54.652937,gering besiedelt
01054071,01054,01,Kolkerheide,2.1,55,9.130775,54.620407,gering besiedelt
01054075,01054,01,Langenhorn,47.4,3363,8.933726,54.681709,gering besiedelt
01054080,01054,01,Lütjenholm,10.71,339,9.021561,54.684136,gering besiedelt
01054093,01054,01,Ockholm,18.64,335,8.827553,54.665128,gering besiedelt
01054121,01054,01,Sönnebüll,4.29,322,8.995888,54.63119,gering besiedelt
01054128,01054,01,Struckum,8.92,1032,8.996888,54.584711,mittlere Besiedlungsdichte
01054146,01054,01,Vollstedt,6.18,193,9.032722,54.623717,gering besiedelt
01055001,01055,01,Ahrensbök,95.37,8092,10.573059,54.011094,gering besiedelt
01055004,01055,01,"Bad Schwartau, Stadt",18.39,19954,10.695909,53.920431,mittlere Besiedlungsdichte
01055007,01055,01,Bosau,64.25,3373,10.429901,54.104439,gering besiedelt
01055010,01055,01,Dahme,9.11,1195,11.08163,54.223661,gering besiedelt
01055012,01055,01,"Eutin, Stadt",41.38,17275,10.614962,54.138933,mittlere Besiedlungsdichte
01055016,01055,01,Grömitz,51.09,6812,10.961258,54.149015,gering besiedelt
01055018,01055,01,Grube,20.21,1124,11.03599,54.23209,gering besiedelt
01055021,01055,01,"Heiligenhafen, Stadt",18.32,9484,10.974623,54.373048,mittlere Besiedlungsdichte
01055025,01055,01,Kellenhusen (Ostsee),8.17,1194,11.060024,54.190749,gering besiedelt
01055028,01055,01,Malente,69.07,10858,10.554871,54.171225,mittlere Besiedlungsdichte
01055032,01055,01,"Neustadt in Holstein, Stadt",19.73,15930,10.818579,54.107322,mittlere Besiedlungsdichte
01055033,01055,01,"Oldenburg in Holstein, Stadt",39.69,9711,10.88815,54.293241,mittlere Besiedlungsdichte
01055035,01055,01,Ratekau,59.62,15527,10.735075,53.947822,mittlere Besiedlungsdichte
01055040,01055,01,Stockelsdorf,56.7,16289,10.649799,53.889315,mittlere Besiedlungsdichte
01055041,01055,01,Süsel,75.29,4978,10.717998,54.076679,gering besiedelt
01055042,01055,01,Timmendorfer Strand,20.13,8320,10.770247,53.99638,mittlere Besiedlungsdichte
01055044,01055,01,Scharbeutz,52.54,11694,10.750232,54.022793,mittlere Besiedlungsdichte
01055046,01055,01,"Fehmarn, Stadt",185.5,13200,11.197614,54.4387,gering besiedelt
01055014,01055,01,Göhl,21.24,1105,10.941851,54.284726,gering besiedelt
01055015,01055,01,Gremersdorf,45.76,1605,10.927673,54.332831,gering besiedelt
01055017,01055,01,Großenbrode,20.99,2202,11.08427,54.369696,gering besiedelt
01055022,01055,01,Heringsdorf,29.55,1160,11.003697,54.300432,gering besiedelt
01055031,01055,01,Neukirchen,28.6,1160,11.015153,54.323811,gering besiedelt
01055043,01055,01,Wangels,67.12,2190,10.763598,54.271569,gering besiedelt
01055006,01055,01,Beschendorf,8.54,567,10.873043,54.182743,gering besiedelt
01055011,01055,01,Damlos,9.24,613,10.907708,54.243016,gering besiedelt
01055020,01055,01,Harmsdorf,17.82,703,10.828509,54.243787,gering besiedelt
01055023,01055,01,Kabelhorst,5.79,405,10.921118,54.215844,gering besiedelt
01055027,01055,01,Lensahn,27.7,5066,10.883304,54.217545,gering besiedelt
01055029,01055,01,Manhagen,9.63,376,10.913686,54.194999,gering besiedelt
01055036,01055,01,Riepsdorf,25.81,958,10.969732,54.22536,gering besiedelt
01055002,01055,01,Altenkrempe,36.64,1089,10.825665,54.13298,gering besiedelt
01055024,01055,01,Kasseedorf,33.92,1387,10.72002,54.164947,gering besiedelt
01055037,01055,01,Schashagen,41.46,1963,10.883528,54.134271,gering besiedelt
01055038,01055,01,Schönwalde am Bungsberg,39.12,2451,10.753453,54.187361,gering besiedelt
01055039,01055,01,Sierksdorf,19.5,1462,10.768366,54.066261,gering besiedelt
01056002,01056,01,"Barmstedt, Stadt",17.17,10470,9.768595,53.790385,mittlere Besiedlungsdichte
01056005,01056,01,Bönningstedt,12.05,4559,9.906267,53.662295,mittlere Besiedlungsdichte
01056015,01056,01,"Elmshorn, Stadt",21.36,51342,9.655259,53.754958,dicht besiedelt
01056018,01056,01,Halstenbek,12.58,18082,9.837557,53.633617,mittlere Besiedlungsdichte
01056021,01056,01,Hasloh,11.07,3990,9.91173,53.694023,gering besiedelt
01056025,01056,01,Helgoland,4.21,1329,7.887147,54.181561,gering besiedelt
01056039,01056,01,"Pinneberg, Stadt",21.54,44865,9.796428,53.661209,mittlere Besiedlungsdichte
01056041,01056,01,"Quickborn, Stadt",43.16,22521,9.898034,53.728836,mittlere Besiedlungsdichte
01056043,01056,01,Rellingen,13.18,15026,9.829654,53.652131,mittlere Besiedlungsdichte
01056044,01056,01,"Schenefeld, Stadt",9.99,19909,9.822462,53.600982,mittlere Besiedlungsdichte
01056048,01056,01,"Tornesch, Stadt",20.61,14588,9.711965,53.697658,mittlere Besiedlungsdichte
01056049,01056,01,"Uetersen, Stadt",11.43,18827,9.662396,53.684196,mittlere Besiedlungsdichte
01056050,01056,01,"Wedel, Stadt",33.81,34912,9.697314,53.583806,mittlere Besiedlungsdichte
01056029,01056,01,Klein Nordende,10.79,3407,9.655072,53.725317,mittlere Besiedlungsdichte
01056030,01056,01,Klein Offenseth-Sparrieshoop,16.92,3088,9.683944,53.784835,mittlere Besiedlungsdichte
01056031,01056,01,Kölln-Reisiek,6.77,3382,9.697647,53.757477,mittlere Besiedlungsdichte
01056033,01056,01,Seester,11.57,1024,9.598071,53.717709,gering besiedelt
01056042,01056,01,Raa-Besenbek,12.99,575,9.597611,53.747963,gering besiedelt
01056045,01056,01,Seestermühe,23.36,955,9.56628,53.704049,gering besiedelt
01056046,01056,01,Seeth-Ekholt,6.89,1031,9.732775,53.742874,gering besiedelt
01056006,01056,01,Bokel,16.02,555,9.733886,53.864194,gering besiedelt
01056010,01056,01,Brande-Hörnerkirchen,13.14,1754,9.705145,53.855084,gering besiedelt
01056038,01056,01,Osterhorn,6.38,410,9.698588,53.868679,gering besiedelt
01056051,01056,01,Westerhorn,9.37,1284,9.681996,53.857844,gering besiedelt
01056003,01056,01,Bevern,8.04,616,9.771042,53.755719,gering besiedelt
01056004,01056,01,Bilsen,6.2,822,9.87625,53.769901,gering besiedelt
01056008,01056,01,Bokholt-Hanredder,8.56,1344,9.735213,53.787955,gering besiedelt
01056011,01056,01,Bullenkuhlen,3.93,401,9.751552,53.768586,gering besiedelt
01056014,01056,01,Ellerhoop,10.79,1526,9.770845,53.727623,gering besiedelt
01056017,01056,01,Groß Offenseth-Aspern,10.56,484,9.73009,53.817783,gering besiedelt
01056022,01056,01,Heede,15.48,845,9.802298,53.783499,gering besiedelt
01056026,01056,01,Hemdingen,16.41,1791,9.836865,53.762926,gering besiedelt
01056034,01056,01,Langeln,10.28,596,9.85372,53.795088,gering besiedelt
01056035,01056,01,Lutzhorn,21.72,807,9.776787,53.825517,gering besiedelt
01056009,01056,01,Borstel-Hohenraden,14.88,2432,9.824303,53.697872,mittlere Besiedlungsdichte
01056013,01056,01,Ellerbek,9.11,4356,9.869621,53.657209,mittlere Besiedlungsdichte
01056032,01056,01,Kummerfeld,6.5,2386,9.791036,53.691612,mittlere Besiedlungsdichte
01056040,01056,01,Prisdorf,5.23,2297,9.761607,53.678151,mittlere Besiedlungsdichte
01056047,01056,01,Tangstedt,12.52,2299,9.849699,53.679247,gering besiedelt
01056001,01056,01,Appen,20.3,4821,9.742691,53.659806,mittlere Besiedlungsdichte
01056016,01056,01,Groß Nordende,5.64,796,9.649515,53.70207,mittlere Besiedlungsdichte
01056019,01056,01,Haselau,18.89,1137,9.623636,53.660647,gering besiedelt
01056020,01056,01,Haseldorf,18.08,1844,9.598383,53.635207,gering besiedelt
01056023,01056,01,Heidgraben,5.38,2872,9.685133,53.705801,mittlere Besiedlungsdichte
01056024,01056,01,Heist,9.96,2973,9.656576,53.654819,mittlere Besiedlungsdichte
01056027,01056,01,Hetlingen,24.1,1450,9.63544,53.607678,gering besiedelt
01056028,01056,01,Holm,16.05,3279,9.671854,53.622062,gering besiedelt
01056036,01056,01,Moorrege,10.76,4650,9.659074,53.668054,mittlere Besiedlungsdichte
01056037,01056,01,Neuendeich,8.54,514,9.600258,53.676281,gering besiedelt
01057001,01057,01,Ascheberg (Holstein),20.94,3196,10.341108,54.151075,gering besiedelt
01057008,01057,01,Bönebüttel,20.4,2084,10.0593,54.079505,mittlere Besiedlungsdichte
01057009,01057,01,Bösdorf,21.09,1246,10.490762,54.14153,gering besiedelt
01057057,01057,01,"Plön, Stadt",35.98,8844,10.416369,54.158288,mittlere Besiedlungsdichte
01057062,01057,01,"Preetz, Stadt",14.4,16503,10.280512,54.231866,mittlere Besiedlungsdichte
01057091,01057,01,"Schwentinental, Stadt",17.81,14091,10.238223,54.282411,mittlere Besiedlungsdichte
01057004,01057,01,Behrensdorf (Ostsee),20.91,626,10.603736,54.346515,gering besiedelt
01057007,01057,01,Blekendorf,38.35,1699,10.650894,54.276459,gering besiedelt
01057013,01057,01,Dannau,9.12,563,10.541132,54.240905,gering besiedelt
01057021,01057,01,Giekau,32.81,942,10.506159,54.317441,gering besiedelt
01057026,01057,01,Helmstorf,12.73,299,10.593478,54.286644,gering besiedelt
01057027,01057,01,Högsdorf,10.93,405,10.615055,54.251994,gering besiedelt
01057029,01057,01,Hohenfelde,10.54,1038,10.496402,54.370898,gering besiedelt
01057030,01057,01,Hohwacht (Ostsee),8.75,786,10.67371,54.320922,gering besiedelt
01057034,01057,01,Kirchnüchel,10.09,186,10.680134,54.20411,gering besiedelt
01057035,01057,01,Klamp,9.72,584,10.534124,54.296417,mittlere Besiedlungsdichte
01057038,01057,01,Kletkamp,11.52,107,10.638094,54.249088,gering besiedelt
01057048,01057,01,"Lütjenburg, Stadt",6.15,5424,10.589926,54.292744,mittlere Besiedlungsdichte
01057055,01057,01,Panker,22.8,1471,10.573095,54.33034,gering besiedelt
01057076,01057,01,Schwartbuck,13.15,805,10.478063,54.358264,gering besiedelt
01057082,01057,01,Tröndel,7.58,360,10.525459,54.335207,gering besiedelt
01057015,01057,01,Dersau,7.5,979,10.33594,54.118055,gering besiedelt
01057017,01057,01,Dörnick,4.3,259,10.360375,54.163392,gering besiedelt
01057022,01057,01,Grebin,24.14,959,10.494272,54.195932,gering besiedelt
01057032,01057,01,Kalübbe,11.8,563,10.283107,54.118146,gering besiedelt
01057045,01057,01,Lebrade,18.59,552,10.422164,54.216652,gering besiedelt
01057053,01057,01,Nehmten,22.03,294,10.393262,54.094848,gering besiedelt
01057065,01057,01,Rantzau,16.91,337,10.507361,54.253869,gering besiedelt
01057067,01057,01,Rathjensdorf,12.58,470,10.427748,54.185702,gering besiedelt
01057089,01057,01,Wittmoldt,5.71,160,10.349133,54.174882,gering besiedelt
01057002,01057,01,Barmissen,5.15,171,10.175384,54.204995,gering besiedelt
01057010,01057,01,Boksee,5.52,461,10.127708,54.242982,gering besiedelt
01057011,01057,01,Bothkamp,13.88,250,10.134422,54.203356,gering besiedelt
01057023,01057,01,Großbarkau,2.93,258,10.169008,54.225363,gering besiedelt
01057031,01057,01,Honigsee,11.27,442,10.187224,54.228283,gering besiedelt
01057033,01057,01,Kirchbarkau,2.16,821,10.142365,54.211515,gering besiedelt
01057037,01057,01,Klein Barkau,4.19,266,10.135269,54.222719,gering besiedelt
01057042,01057,01,Kühren,16.81,575,10.258367,54.198376,gering besiedelt
01057046,01057,01,Lehmkuhlen,31.38,1275,10.361157,54.225915,gering besiedelt
01057047,01057,01,Löptin,9.07,280,10.215744,54.175217,gering besiedelt
01057054,01057,01,Nettelsee,6.47,442,10.189086,54.174112,gering besiedelt
01057058,01057,01,Pohnsdorf,24.62,383,10.249321,54.239647,gering besiedelt
01057059,01057,01,Postfeld,8.33,432,10.21641,54.211309,gering besiedelt
01057066,01057,01,Rastorf,20.01,778,10.289064,54.272603,gering besiedelt
01057070,01057,01,Schellhorn,10.45,1539,10.299476,54.227597,mittlere Besiedlungsdichte
01057084,01057,01,Wahlstorf,14.83,431,10.294716,54.178083,gering besiedelt
01057086,01057,01,Warnau,3.98,395,10.160154,54.18792,gering besiedelt
01057003,01057,01,Barsbek,8.73,587,10.320134,54.404132,gering besiedelt
01057006,01057,01,Bendfeld,4.41,213,10.419437,54.364157,gering besiedelt
01057012,01057,01,Brodersdorf,3.63,420,10.249254,54.385481,mittlere Besiedlungsdichte
01057018,01057,01,Fahren,3.6,126,10.33813,54.349552,gering besiedelt
01057020,01057,01,Fiefbergen,5.8,506,10.34277,54.379311,gering besiedelt
01057028,01057,01,Höhndorf,5.63,476,10.370674,54.372619,gering besiedelt
01057039,01057,01,Köhn,13.15,733,10.455111,54.34444,gering besiedelt
01057040,01057,01,Krokau,4.45,402,10.341593,54.402446,gering besiedelt
01057041,01057,01,Krummbek,5.48,392,10.400709,54.37814,gering besiedelt
01057043,01057,01,Laboe,5.23,5546,10.224323,54.404031,mittlere Besiedlungsdichte
01057049,01057,01,Lutterbek,3.23,303,10.276816,54.391952,gering besiedelt
01057056,01057,01,Passade,4.32,356,10.316786,54.366581,gering besiedelt
01057060,01057,01,Prasdorf,4.77,462,10.296264,54.378679,gering besiedelt
01057063,01057,01,Probsteierhagen,14.95,2469,10.288376,54.362604,gering besiedelt
01057073,01057,01,Schönberg (Holstein),11.63,6206,10.372476,54.39239,gering besiedelt
01057078,01057,01,Stakendorf,7.97,479,10.422791,54.388445,gering besiedelt
01057079,01057,01,Stein,3.81,863,10.268846,54.414659,gering besiedelt
01057081,01057,01,Stoltenberg,7.78,337,10.346508,54.344759,gering besiedelt
01057087,01057,01,Wendtorf,5.11,963,10.292376,54.409817,gering besiedelt
01057088,01057,01,Wisch,9.18,639,10.344122,54.411023,gering besiedelt
01057016,01057,01,Dobersdorf,21.91,1122,10.281513,54.31849,gering besiedelt
01057044,01057,01,Lammershagen,26.04,251,10.443923,54.274509,gering besiedelt
01057050,01057,01,Martensrade,19.54,949,10.392528,54.279612,gering besiedelt
01057052,01057,01,Mucheln,14.28,581,10.442687,54.246421,gering besiedelt
01057072,01057,01,Schlesen,8,571,10.328605,54.321544,gering besiedelt
01057077,01057,01,Selent,4.26,1720,10.425868,54.290473,gering besiedelt
01057090,01057,01,Fargau-Pratjau,23.53,751,10.379022,54.318981,gering besiedelt
01057025,01057,01,Heikendorf,14.72,8372,10.207126,54.371303,mittlere Besiedlungsdichte
01057051,01057,01,Mönkeberg,2.78,4025,10.187105,54.348118,mittlere Besiedlungsdichte
01057074,01057,01,Schönkirchen,15.96,6794,10.223696,54.336531,mittlere Besiedlungsdichte
01057005,01057,01,Belau,14.89,368,10.259724,54.097544,gering besiedelt
01057024,01057,01,Großharrie,13.17,501,10.049861,54.119087,gering besiedelt
01057068,01057,01,Rendswühren,19.75,732,10.17974,54.074276,gering besiedelt
01057069,01057,01,Ruhwinkel,13.13,949,10.221823,54.094216,gering besiedelt
01057071,01057,01,Schillsdorf,26.73,868,10.123873,54.116231,gering besiedelt
01057080,01057,01,Stolpe,23.21,1263,10.222608,54.128911,gering besiedelt
01057083,01057,01,Tasdorf,5.1,366,10.031477,54.09572,gering besiedelt
01057085,01057,01,Wankendorf,13.34,2917,10.208038,54.112811,gering besiedelt
01058005,01058,01,Altenholz,19.04,9865,10.120656,54.402998,mittlere Besiedlungsdichte
01058034,01058,01,"Büdelsdorf, Stadt",6.48,10417,9.677817,54.315687,mittlere Besiedlungsdichte
01058043,01058,01,"Eckernförde, Stadt",21.58,21563,9.837037,54.472791,mittlere Besiedlungsdichte
01058092,01058,01,Kronshagen,5.34,12235,10.078987,54.332063,mittlere Besiedlungsdichte
01058135,01058,01,"Rendsburg, Stadt",23.75,30633,9.663206,54.306495,mittlere Besiedlungsdichte
01058169,01058,01,Wasbek,23.49,2536,9.895541,54.07142,gering besiedelt
01058001,01058,01,Achterwehr,15.66,1043,9.96576,54.313379,gering besiedelt
01058028,01058,01,Bredenbek,12.43,1524,9.871054,54.324946,gering besiedelt
01058050,01058,01,Felde,13.88,2095,9.935699,54.301994,gering besiedelt
01058093,01058,01,Krummwisch,13.91,707,9.897593,54.335159,gering besiedelt
01058104,01058,01,Melsdorf,5.89,2096,10.029817,54.317289,mittlere Besiedlungsdichte
01058126,01058,01,Ottendorf,3.55,986,10.044532,54.340275,mittlere Besiedlungsdichte
01058130,01058,01,Quarnbek,16.18,1718,9.983912,54.330012,gering besiedelt
01058171,01058,01,Westensee,36.92,1503,9.897116,54.274997,gering besiedelt
01058037,01058,01,Dänischenhagen,15.71,3610,10.129567,54.426044,mittlere Besiedlungsdichte
01058116,01058,01,Noer,13.89,852,10.005045,54.461334,gering besiedelt
01058150,01058,01,Schwedeneck,28.55,2887,10.072961,54.471569,gering besiedelt
01058157,01058,01,Strande,13.73,1443,10.170979,54.440909,mittlere Besiedlungsdichte
01058051,01058,01,Felm,15.33,1241,10.061496,54.409603,gering besiedelt
01058058,01058,01,Gettorf,9.35,7540,9.973495,54.407632,mittlere Besiedlungsdichte
01058096,01058,01,Lindau,25.18,1420,9.904545,54.385276,gering besiedelt
01058110,01058,01,Neudorf-Bornstein,14.17,1110,9.942553,54.435719,gering besiedelt
01058112,01058,01,Neuwittenbek,13.12,1181,10.028294,54.367896,gering besiedelt
01058121,01058,01,Osdorf,19.87,2596,10.015654,54.427956,mittlere Besiedlungsdichte
01058142,01058,01,Schinkel,10.21,1051,9.954902,54.355838,gering besiedelt
01058165,01058,01,Tüttendorf,17.74,1280,9.993457,54.392146,gering besiedelt
01058003,01058,01,Alt Duvenstedt,20.42,1912,9.645213,54.359629,gering besiedelt
